epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,2660.62,0.50221,0.422,0.9749,0.73116,0.60979,0.65475,0.39891,1.51828,1.25669,1.67781,0.000610789,0.000610789,0.000610789
130,2681.16,0.4994,0.41823,0.97911,0.73604,0.60889,0.65501,0.39837,1.52667,1.25753,1.67732,0.000602537,0.000602537,0.000602537
131,2701.71,0.49287,0.42055,0.97298,0.74227,0.59546,0.65016,0.39798,1.53272,1.24905,1.70528,0.000594286,0.000594286,0.000594286
132,2722.45,0.49477,0.42406,0.97111,0.73699,0.60301,0.65292,0.39973,1.53085,1.25483,1.71697,0.000586034,0.000586034,0.000586034
133,2743.12,0.4882,0.41256,0.9673,0.73133,0.60051,0.64966,0.39512,1.52841,1.28884,1.70172,0.000577782,0.000577782,0.000577782
134,2763.78,0.47624,0.40248,0.95796,0.73642,0.60621,0.65729,0.40061,1.5199,1.23672,1.67406,0.000569531,0.000569531,0.000569531
135,2784.36,0.47948,0.40704,0.96925,0.7461,0.58486,0.64327,0.39178,1.543,1.30863,1.72139,0.000561279,0.000561279,0.000561279
136,2804.83,0.48804,0.41686,0.97008,0.73484,0.60029,0.64308,0.39305,1.52896,1.26211,1.704,0.000553027,0.000553027,0.000553027
137,2825.08,0.47629,0.40436,0.96672,0.70933,0.60684,0.64888,0.39581,1.53622,1.23697,1.67342,0.000544776,0.000544776,0.000544776
138,2845.56,0.48069,0.40496,0.96679,0.74898,0.59299,0.64833,0.39776,1.5307,1.26937,1.70277,0.000536524,0.000536524,0.000536524
139,2865.92,0.47496,0.40076,0.96096,0.73971,0.59928,0.65198,0.40013,1.51636,1.22228,1.6846,0.000528272,0.000528272,0.000528272
140,2886.19,0.47792,0.41009,0.96907,0.7332,0.59092,0.64738,0.39686,1.53198,1.24757,1.68511,0.000520021,0.000520021,0.000520021
141,2906.46,0.46071,0.4018,0.96236,0.7274,0.60594,0.65289,0.39881,1.52528,1.23093,1.68578,0.000511769,0.000511769,0.000511769
142,2927,0.47071,0.40254,0.96735,0.73065,0.60646,0.6504,0.39828,1.51255,1.23368,1.68721,0.000503517,0.000503517,0.000503517
143,2947.54,0.46809,0.39724,0.95646,0.7381,0.60101,0.65387,0.40124,1.52081,1.25013,1.70221,0.000495266,0.000495266,0.000495266
144,2968.07,0.46666,0.3913,0.96297,0.76123,0.57702,0.64821,0.40005,1.52199,1.24983,1.69035,0.000487014,0.000487014,0.000487014
145,2988.48,0.46518,0.39545,0.95622,0.77126,0.58267,0.65662,0.39938,1.53226,1.2325,1.70244,0.000478762,0.000478762,0.000478762
146,3009.09,0.46525,0.39537,0.95678,0.74915,0.60364,0.65793,0.40226,1.52452,1.26418,1.69396,0.000470511,0.000470511,0.000470511
147,3029.61,0.47288,0.39891,0.96049,0.75016,0.59355,0.65507,0.40045,1.52777,1.23831,1.67953,0.000462259,0.000462259,0.000462259
148,3049.89,0.47397,0.40171,0.95803,0.75411,0.60405,0.65895,0.40327,1.53421,1.22121,1.70615,0.000454007,0.000454007,0.000454007
149,3070.16,0.46049,0.38486,0.96041,0.75264,0.60189,0.65444,0.40256,1.52008,1.22745,1.69085,0.000445756,0.000445756,0.000445756
150,3090.49,0.46365,0.39753,0.96656,0.73648,0.61335,0.65795,0.4059,1.51594,1.22636,1.67466,0.000437504,0.000437504,0.000437504
151,3111.15,0.44839,0.3865,0.95089,0.77386,0.59105,0.65619,0.40583,1.52591,1.23727,1.67859,0.000429253,0.000429253,0.000429253
152,3131.48,0.46157,0.39536,0.95728,0.76598,0.58964,0.66135,0.40509,1.51979,1.21344,1.68071,0.000421001,0.000421001,0.000421001
153,3151.68,0.44448,0.38301,0.95645,0.76029,0.60518,0.66325,0.40769,1.51419,1.22313,1.68519,0.000412749,0.000412749,0.000412749
154,3171.94,0.44695,0.38201,0.95301,0.74394,0.60685,0.65672,0.40219,1.52032,1.23711,1.68282,0.000404498,0.000404498,0.000404498
155,3192.23,0.44973,0.38498,0.95424,0.74621,0.60175,0.65507,0.40113,1.51272,1.23712,1.66921,0.000396246,0.000396246,0.000396246
156,3212.46,0.44136,0.37347,0.95262,0.77429,0.58446,0.65567,0.40374,1.50543,1.23254,1.66824,0.000387994,0.000387994,0.000387994
157,3232.7,0.44796,0.38239,0.94861,0.7672,0.59293,0.65704,0.40693,1.50596,1.22398,1.67654,0.000379743,0.000379743,0.000379743
158,3253.03,0.46076,0.38235,0.95543,0.761,0.59698,0.6593,0.40589,1.50444,1.21644,1.66974,0.000371491,0.000371491,0.000371491
159,3273.3,0.43666,0.37234,0.95113,0.77609,0.59386,0.66288,0.41051,1.50263,1.20767,1.66831,0.000363239,0.000363239,0.000363239
160,3293.55,0.42529,0.35398,0.93183,0.76198,0.59923,0.66107,0.41038,1.50376,1.2457,1.66985,0.000354988,0.000354988,0.000354988
161,3313.75,0.43812,0.36901,0.94651,0.74737,0.61073,0.66318,0.41201,1.50366,1.22418,1.66873,0.000346736,0.000346736,0.000346736
162,3333.99,0.43811,0.37029,0.94155,0.74184,0.60057,0.65543,0.40664,1.5036,1.23256,1.68225,0.000338484,0.000338484,0.000338484
163,3354.66,0.4347,0.36607,0.9419,0.73906,0.61158,0.65862,0.4079,1.50113,1.23676,1.67195,0.000330233,0.000330233,0.000330233
164,3375.22,0.4415,0.37356,0.95105,0.74295,0.60247,0.66003,0.4105,1.50058,1.2021,1.66356,0.000321981,0.000321981,0.000321981
165,3395.63,0.42586,0.35938,0.94092,0.72828,0.60999,0.65919,0.40902,1.49983,1.21731,1.65989,0.000313729,0.000313729,0.000313729
166,3416.07,0.42641,0.36026,0.94359,0.74982,0.60561,0.65935,0.40789,1.52024,1.24293,1.69919,0.000305478,0.000305478,0.000305478
167,3436.59,0.43354,0.36213,0.94165,0.7718,0.59318,0.65569,0.40643,1.51483,1.23256,1.69398,0.000297226,0.000297226,0.000297226
168,3457.08,0.42764,0.35762,0.94317,0.78541,0.58686,0.65567,0.40221,1.5126,1.25092,1.69854,0.000288974,0.000288974,0.000288974
169,3477.58,0.43953,0.36703,0.94742,0.75757,0.60024,0.65993,0.40547,1.5092,1.22481,1.68239,0.000280723,0.000280723,0.000280723
170,3497.99,0.4337,0.35748,0.94139,0.77534,0.58554,0.65388,0.40135,1.52313,1.23507,1.68845,0.000272471,0.000272471,0.000272471
171,3518.51,0.43403,0.36359,0.94372,0.7548,0.60514,0.66098,0.40776,1.51206,1.21485,1.67969,0.00026422,0.00026422,0.00026422
172,3538.92,0.42895,0.35381,0.94328,0.74884,0.60408,0.65616,0.40356,1.50984,1.2286,1.69508,0.000255968,0.000255968,0.000255968
173,3559.43,0.41696,0.35575,0.93674,0.73763,0.61182,0.65926,0.40571,1.50518,1.21859,1.6857,0.000247716,0.000247716,0.000247716
174,3579.93,0.41226,0.35143,0.93888,0.7361,0.61377,0.66098,0.4094,1.49485,1.20908,1.6721,0.000239465,0.000239465,0.000239465
175,3600.45,0.43486,0.36423,0.9474,0.7337,0.6083,0.66016,0.40953,1.49309,1.203,1.66776,0.000231213,0.000231213,0.000231213
176,3620.91,0.4132,0.35202,0.93506,0.7483,0.60704,0.65992,0.4087,1.50511,1.21143,1.67831,0.000222961,0.000222961,0.000222961
177,3641.53,0.41646,0.35636,0.93903,0.75555,0.59973,0.6606,0.41019,1.49252,1.20597,1.6643,0.00021471,0.00021471,0.00021471
178,3662.08,0.42083,0.35736,0.94593,0.72651,0.61544,0.66021,0.40979,1.50127,1.20861,1.67092,0.000206458,0.000206458,0.000206458
179,3682.67,0.41286,0.35383,0.93497,0.76187,0.60418,0.66182,0.4111,1.50095,1.2069,1.67765,0.000198206,0.000198206,0.000198206
